2009,13.7,376.8,-4.9438e+05,6341,28000,45.521,2040.7,437.27,1.2381e+10,45.782,36960,43.493,58.068,64.962
2010,14,291.5,-30213,6864,71000,42.7,2011.1,543.31,1.5885e+10,48.287,44910,44.704,58.069,65.246
2011,13.5,316.5,3.5868e+05,7403,3000,43.222,1659.9,591.19,1.7786e+10,50.828,58650,46.132,58.068,66.836
2012,12.9,365.3,5.2177e+05,7721,30000,69.1,2029.6,638.85,1.9939e+10,53.404,66750,47.731,58.068,66.023
2013,13.9,363.8,5.0002e+05,8056,15000,68.983,2048.5,624.32,2.0217e+10,56.014,74800,49.428,58.068,61.367
2014,13.3,297.3,4.2307e+05,12284,13000,89.5,2017.5,614.22,2.0495e+10,58.659,84620,51.115,58.068,59.01
2015,13.7,400.7,2.7336e+05,17273,71000,71.5,2133.7,556.01,1.9307e+10,61.34,93730,52.712,58.068,61.253
2016,14.2,363.3,33324,17978,7400,97.7,1981.9,512.01,1.8297e+10,64.055,95370,54.197,58.068,56.287
2017,13.8,285.4,-3.146e+05,19014,27000,97.7,2025.1,516.68,1.9e+10,66.809,97300,55.596,58.068,56.911
2018,14.2,262.7,-7.8798e+05,25676,4.35e+05,98.716,2164.9,485.67,1.8241e+10,69.602,98920,56.937,58.081,61.277
2019,13.6,376.5,-1.4044e+06,29940,1.17e+05,97.7,2350.3,494.18,1.9098e+10,72.434,1.002e+05,58.269,58.095,73.129
2020,12.2,535.7,-2.1813e+06,20473,46000,94.653,2428.3,516.75,2.0305e+10,75.091,1.0107e+05,59.627,58.068,96.208
