8820.8
8205.3
4901.9
13761
3252.4
5652.7
3697.9
3370.9
4963.9
1965.9
2455.4
3835.6
1930.7
8011.8
8070.2
4360.9
13016
2927.3
5038.9
3252
3006.9
4435.8
1785.4
2155.9
3475.5
1706.3
7201.6
7568.1
3969.9
12012
2630.4
4558.7
2933.2
2701.7
4016.6
1603.4
1920.9
3120
1522
5130.6
5793.3
3044.9
9228.9
1987.6
3465.7
2229.5
2048.7
2942.1
1193.3
1388.1
2332.8
1064.1
4230.3
4991.7
2519.9
7740.2
1672.1
2872.8
1856.4
1660.9
2390.2
941.13
1121.8
1917
826.85
