,0
327,2782.3847381801806
328,2778.385998993218
329,3195.5450629175275
330,3229.2302502721327
331,3187.8073124428893
332,3429.854840642133
333,3331.779388607121
334,3315.08299751087
335,3601.8549938860433
336,3818.7638474600412
337,3834.2618844526396
338,4243.950250015678
339,4178.625302938488
340,4141.944793725836
341,4289.267416130978
342,4092.9432662279155
343,4067.497538012406
344,4120.164834657205
345,4007.2124953236594
346,3950.470118645144
347,4136.977286376565
348,4300.755727615495
349,4292.284428930722
350,4320.776748502836
351,4314.625253777531
352,4299.500188301913
353,4566.4117330984145
354,4553.497171772151
355,4541.109953859625
356,4868.629088464921
357,4538.991002386266
358,4544.13992488428
359,4304.504598422123
360,4447.962289397528
361,4345.076237214876
362,4612.799924672597
363,4271.453237285952
364,4272.949348861997
365,4290.485489272537
366,4209.381086361764
367,4160.373079751388
368,3925.777939378217
369,3294.861969239045
370,3193.8979598512246
371,3730.8868001298974
372,3713.588696676947
373,3647.1214539038688
374,3908.150246291681
375,3941.861350096107
376,3859.866210073028
377,3606.7675696297165
378,3743.4557148917083
379,3744.6706893273104
380,3907.3026093622293
381,3875.480589389277
382,3846.569944512997
383,4163.737429318834
384,4155.409234509158
385,4126.410135662838
386,4320.984643502483
387,4346.924474467828
388,4354.050934767355
389,4186.690671142921
390,4299.30384302447
391,4279.212115301205
392,4336.322111186411
393,4560.743636502369
394,4564.101225256818
395,4739.734188684249
396,4776.764569969476
397,4779.436499605851
398,5519.545233651362
399,5695.254819626088
400,5781.889567568101
401,5667.000255311022
402,5559.457129775859
403,5550.402710970128
404,5683.440298914484
405,5935.5718613987365
406,5942.5642322404965
407,5939.302703370708
408,5832.0407149759885
409,5856.583029554824
410,5625.39139512437
411,5849.121345610881
412,5845.798406023039
413,5732.54464711006
414,6111.874708713916
415,6092.891472621557
416,6345.621930457094
417,6623.005692884827
418,6709.912563549955
419,7156.768498561944
420,7397.0534264728585
421,7325.377540686964
422,6947.623875313488
423,7050.933041709513
424,7087.531012663498
425,7116.996889307126
426,6677.242061545927
427,6526.662980880742
428,5672.099598513727
429,6507.621151075746
430,6450.874830589649
431,7260.694589143911
432,7774.908504041284
433,7828.654713760127
434,7777.019004498397
435,7967.494206057754
436,8009.528434062109
437,8019.599228421666
438,8227.5212713199
439,8196.269413242997
440,8210.499797798728
441,8665.338562756482
442,8726.40447934634
443,9666.602009331868
444,9897.106294440999
445,9864.16648671927
446,10088.393356961033
447,10806.995663163736
448,10803.080025636522
449,11240.992531856142
450,11483.555853746919
451,11489.687911134859
452,13326.60305592245
453,15962.78489357765
454,16268.203493898058
455,14777.798044022205
456,14534.492159503963
457,14712.128013781645
458,16617.773583492934
459,16223.715090775928
460,15748.455853562948
461,17028.939186695734
462,18412.458436699264
463,18241.45043276261
464,17990.631031400786
465,17000.277846798705
466,16706.709824859216
467,15571.500587793593
468,14820.492578095897
469,13543.566559401503
470,13701.721131029406
471,13856.765728678862
472,13510.796898806857
473,15171.945554110333
474,14094.291118084988
475,13943.195962027727
476,13025.089951909757
477,13899.148138552544
478,13561.368906823784
479,14655.947911384015
480,14698.165808141446
481,14685.685347349676
482,16532.13211166034
483,16653.538284245085
484,16516.88985875945
485,14886.908551370418
486,14395.112365567691
487,14145.710481330825
488,13100.5473857651
489,13668.510890787813
490,13556.955222739154
491,13613.583792398893
492,13759.31987735416
493,13338.752236877384
494,11032.769632779558
495,11253.327635168485
496,11088.713106722305
497,12778.18168086648
498,11407.109087589739
499,11414.98205432431
500,11135.310883499384
501,11192.432992507876
502,11298.221687070414
503,10890.314795731987
504,11425.892879698697
505,11336.086747060182
506,11125.258681375568
507,10124.357501696584
508,10024.781430876863
509,9038.70840430273
510,8858.694997454568
511,8809.840235938784
512,8359.80108480755
513,6796.980003523752
514,6883.851379920648
515,8059.715639139313
516,8200.079131366596
517,8204.613383282998
518,8279.246561353835
519,8302.765739565848
520,8027.811362608235
521,8556.212843579027
522,9287.73280981395
523,9423.202036832758
524,10068.57516046359
525,10766.296695726214
526,11002.668239714249
527,11026.984630458779
528,11296.644164037867
529,11157.43001002001
530,9876.03396713268
531,10102.849101949985
532,10111.849997652826
533,9645.214177417043
534,10285.439505352027
535,10256.93366415392
536,10306.521973879839
537,10928.65649303802
538,10852.796790809378
539,11235.524160944038
540,11334.943042861587
541,11418.257668221175
542,10689.730488539424
543,10059.645253297213
544,9865.602032678888
545,9044.678765579833
546,8703.730966159988
547,8734.926484128588
548,9137.43148588271
549,9109.54144206838
550,9108.392103858952
551,8317.393885286214
552,8489.118535400512
553,8257.311666987365
554,8131.077147120865
555,8371.152489828884
556,8564.05087944645
557,8904.233580195509
558,8648.42582564434
559,8683.209081709814
560,8620.531274621344
561,8575.656941757323
562,8416.935025238787
563,7836.079213232589
564,7920.245701029751
565,7910.479706656125
566,6840.809790779796
567,6893.8962578303845
568,6895.981405238761
569,6994.518001060251
570,7369.899747874078
571,7385.971327169223
572,6784.640956403828
573,6561.411306079067
574,6592.297516853069
575,6976.281834804019
576,6657.063288355331
577,6742.428693657227
578,6884.658733672662
579,7807.728870733405
580,7901.332890072773
581,7996.330763691612
582,8300.066484976946
583,8327.345238616164
584,7855.300204581997
585,8124.609302687426
586,8135.6147794437675
587,8809.827841114957
588,8764.590114552366
589,8887.199148449427
590,8890.439268078058
591,9506.06875833132
592,9607.271368077812
593,9212.273122354276
594,8966.344042393344
595,8885.162453534193
596,9287.384627944622
597,9213.433728585363
598,9193.607644472757
599,9175.65655916455
600,9588.689273556585
601,9701.141876129464
602,9750.339185503744
603,9579.681617040747
604,9580.966171510107
605,9182.770061239165
606,9275.272631461168
607,9263.722345857515
608,8427.72697298465
609,8443.232334191329
610,8422.476074890605
611,8610.24131724048
612,8470.246289321514
613,8429.990718536354
614,8065.869105768408
615,8199.597986841669
616,8198.624993171237
617,8466.209520561444
618,8344.753768681392
619,8355.795866508131
620,7515.4183600112865
621,7525.88522533223
622,7536.485053308773
623,7302.252179832005
624,7321.211189677792
625,7303.907452214012
626,7419.421576272196
627,7344.816004854429
628,7346.143941207183
629,7494.799007173744
630,7604.922509669285
631,7596.908129262868
632,7459.878281244005
633,7575.4690278494845
634,7579.181277585715
635,7636.075209155571
636,7579.905247977437
637,7575.286485898575
638,6734.887006759491
639,6833.9385511708915
640,6837.58037577174
641,6272.500357492087
642,6604.663607224981
643,6595.03508271562
644,6466.712598435328
645,6421.580791276352
646,6402.911369587253
647,6694.891727274701
648,6672.550057326268
649,6718.786130608027
650,6289.41309460423
651,6098.017859076248
652,6126.932166059568
653,6168.007485420569
654,6175.171130191577
655,6053.783549842574
656,6064.240273944022
657,5864.707273172436
658,6179.866514817733
659,6331.696909288376
660,6423.24169766919
661,6584.035803371193
662,6550.796829674365
663,6560.910442516234
664,6512.917121256436
665,6551.791795987035
666,6711.496283994415
667,6681.896881294104
668,6468.080536264979
669,6334.312217115905
670,6360.193736069155
671,6200.9912384267745
672,6197.626607158787
673,6205.48323526195
674,6471.689683603011
675,6828.155802454444
676,7280.924631833065
677,7355.84176404976
678,7387.538708982274
679,7294.31949258263
680,7410.8206953383215
681,7649.698247343772
682,7674.931855051513
683,8210.686283557217
684,8146.961113855355
685,7899.683251701596
686,8141.896701519799
687,8165.947166953129
688,8180.488548906706
689,7876.680712282743
690,7530.566524931311
691,7567.439435613825
692,7353.9363415868775
693,7206.92471657958
694,6969.888359313543
695,6946.629472401901
696,6952.078124276099
697,6676.071314095344
698,6353.770963722361
699,6353.491516785167
700,6095.366493579405
701,6267.919906686872
702,6303.945462140477
703,6208.780821801053
704,6319.589420013586
705,6299.493466782198
706,6269.542501806062
707,6393.81976631004
708,6361.07883917063
709,6443.806400601677
710,6358.25450954129
711,6532.689118865068
712,6311.462922791641
713,6501.021470788873
714,6677.273612006577
715,6696.165577123483
716,6677.110225692492
717,6958.620901053583
718,7036.962385053069
719,6891.070801398879
720,6940.481076382553
721,6977.407510167957
722,7207.090919899079
723,7220.131964768488
724,7224.271272525672
725,7071.924802662953
726,6390.361610462266
727,6458.45426535995
728,6323.02898362562
729,6243.156175482398
730,6197.605197917631
731,6253.074851549532
732,6229.837373879045
733,6282.863557013748
734,6456.321792260597
735,6475.964771021211
736,6479.709698020259
737,6357.607725097945
738,6253.385285546293
739,6299.254584722984
740,6375.615150514459
741,6627.703331115316
742,6714.0631393288
743,6668.2659554907395
744,6596.933744365506
745,6540.9305499079555
746,6425.811370008991
747,6492.83074584346
748,6643.835194326349
749,6507.86735734904
750,6550.6413309754425
751,6568.574387448993
752,6520.067244401451
753,6427.586646821688
754,6440.949393709519
755,6525.990279987578
756,6538.961463122688
757,6531.074974762124
758,6576.141990796549
759,6579.294783257309
760,6584.445959359655
761,6205.279284069884
762,6217.201977789434
763,6203.639786918203
764,6256.1605992814075
765,6409.710493857526
766,6556.692258607422
767,6553.790743029704
768,6525.480965408499
769,6466.896267188403
770,6446.057751329553
771,6488.945531974732
772,6462.054398280653
773,6438.638885867922
774,6465.592557082221
775,6447.00426514908
776,6430.946770881011
777,6423.090142777849
778,6414.361369798122
779,6339.6307233399175
780,6266.236464250713
781,6258.375892339969
782,6299.1441581107065
783,6344.649500187746
784,6347.402277879539
785,6348.859233080311
786,6394.063155577918
787,6394.86093151152
788,6496.153122030219
789,6443.477374369174
790,6402.089367407079
791,6356.03583607623
792,6335.219856260702
793,6365.557314379812
794,6328.9999083038065
795,6132.63829222872
796,5712.599685368931
797,5551.935161916031
798,5513.982211357305
799,5528.179355249136
800,5259.837898503848
801,4630.0104192571325
802,4451.197901817497
803,4507.612942466759
804,4270.053185594567
805,4313.308585446438
806,3789.8892602530764
807,3885.5733563910735
808,3760.1667544161182
809,4066.255238624276
810,4224.92306863884
811,4239.768123776182
812,4079.4306546519924
813,4129.65194549472
814,4102.992651346317
815,3925.9971023995245
816,3824.2327817732285
817,3712.5247137316032
818,3379.126488824658
819,3408.2430567967936
820,3426.211044137493
821,3495.202323762645
822,3399.270331148105
823,3380.7310551091905
824,3380.223712433902
825,3254.481605113989
826,3219.3104474028337
827,3247.4999388928068
828,3366.150516780342
829,3527.197871269177
830,3774.6439086462265
831,3947.083796435459
832,4097.641186158946
833,3876.137515052116
834,3991.1631703712937
835,3959.250161123429
836,3780.3965154047305
837,3791.729891591408
838,3814.235792955551
839,3711.466083096548
840,3877.4324924415114
841,3737.519439380129
842,3758.3895056996303
843,3719.704978834561
844,3821.7980439928183
845,3831.576714890813
846,3789.0173970770534
847,3822.5273666948297
848,3885.494480239446
849,3999.6747522335045
850,3995.877710634274
851,3997.7434133208017
852,3779.1209753527005
853,3615.369577365757
854,3615.4642287477095
855,3569.7439491574855
856,3503.0575433630997
857,3625.730523283086
858,3590.808107150098
859,3590.965014351728
860,3601.7454123753896
861,3658.9218895883964
862,3672.163505243371
863,3519.2296897515703
864,3510.9722017778163
865,3557.4680029588617
866,3536.883580988468
867,3556.3868362804847
868,3548.074135000592
869,3546.610137286281
870,3525.194135317302
871,3421.228043258438
872,3394.7698832966844
873,3442.240931752493
874,3417.530441950367
875,3447.470420605383
876,3477.7864694833365
877,3428.5257774872125
878,3424.9262079675923
879,3439.630976235254
880,3379.1819838313386
881,3368.4590527181485
882,3629.9551863043525
883,3633.2015033448993
884,3654.75638368085
885,3598.86953154695
886,3601.7702020230436
887,3584.1520867549198
888,3570.204247842339
889,3577.959463750552
890,3589.1167770987754
891,3639.45750897111
892,3875.96652282341
893,3891.4876592604137
894,3951.3591655542004
895,3909.5979053745837
896,3947.7055095306073
897,4102.003319044477
898,3734.101566709793
899,3814.354107182992
900,3797.7134927939633
901,3799.468487167671
902,3816.0792412992973
903,3800.838396901112
904,3797.7039149755515
905,3781.086400030928
906,3698.740824534191
907,3837.940330123887
908,3842.476553944082
909,3852.3098747471327
910,3841.599056757228
911,3915.2043095520357
912,3893.1063105720223
913,3846.658680183578
914,3857.92275803704
915,3843.3839113883373
916,3850.7222104950915
917,3901.3268957748364
918,3979.7745808784775
919,3959.002828047969
920,3962.8049402569463
921,3992.7753425704477
922,4019.7411269080317
923,3956.4548466498654
924,3963.0914297076783
925,3975.7933071250895
926,3958.202798510035
927,3900.7243383165123
928,3912.420544800675
929,4011.944219319673
930,4000.936207258458
931,4078.2168070185567
932,4077.119020008229
933,4076.842671776992
934,4114.79421383301
935,4839.884083507059
936,4916.5215609308525
937,4868.131323608044
938,4985.25536626105
939,5009.9323336987345
940,5145.4731126550905
941,5224.65519107049
942,5131.921063003354
943,5266.067424279156
944,4991.486582239607
945,5029.207693252656
946,5021.000911376377
947,5108.670908808499
948,4992.642962962572
949,5152.719013984224
950,5176.394817697325
951,5232.24364025812
952,5232.9723995590475
953,5265.168799551688
954,5237.755956454702
955,5333.005388657124
956,5473.900731506808
957,5389.962421148282
958,5151.680665788159
959,5248.740305670428
960,5236.117586105186
961,5257.18935001242
962,5216.60700659909
963,5225.733540743452
964,5282.53732814002
965,5345.964176968407
966,5612.903046717437
967,5726.923031103366
968,5673.459085327132
969,5640.2471548822905
970,5711.549505750122
971,5892.765210509517
972,6103.33242149268
973,6304.897046569752
974,7207.466708421475
975,6937.157009992545
976,7782.988802374418
977,7952.5398511103
978,8166.504370624268
979,7845.844080804049
980,7321.599936425098
981,7224.24141226827
982,8153.3258558905945
983,7966.870521058815
984,7912.369353888682
985,7585.687996693884
986,7840.174012304212
987,7963.102494615362
988,8031.237967995358
989,8702.157386935025
990,8727.65804675613
991,8677.747471610706
992,8621.130733373711
993,8231.936645607779
994,8512.435452623708
995,8513.422531321216
996,8696.7960622287
997,8094.6346748658025
998,7635.603079047974
999,7745.90856009334
1000,7763.104124549175
1001,7958.136677469341
1002,7891.216460225488
1003,7600.382060340968
1004,7980.211295304407
1005,7877.45933257952
1006,8132.720024679045
1007,8197.426639067586
1008,8651.600590747339
1009,8816.537384613024
1010,8935.24542941103
1011,9280.655365408647
1012,9031.687300005733
1013,9235.343833304178
1014,9482.183369415323
1015,10149.165178185536
1016,10597.719204061845
1017,10739.571201950552
1018,10936.52044535526
1019,11657.540869006423
1020,12761.119642467329
1021,11048.14822874255
1022,12235.96560533925
1023,11776.02186316796
1024,10664.963376928452
1025,10510.12611087756
1026,10730.74946779212
1027,11866.0398346137
1028,11074.86583490305
1029,10876.108074021744
1030,11143.975992156726
1031,11379.984705847275
1032,12177.967971047694
1033,12436.51272806033
1034,11975.648388519332
1035,11260.50536496657
1036,11693.472336479157
1037,11295.400174446488
1038,10127.197043155167
1039,10796.88824773378
1040,9350.135113772807
1041,9623.215618728187
1042,10568.435869369127
1043,10468.222591924472
1044,10691.3835073171
1045,10518.596282760165
1046,10261.002546775722
1047,9790.688844269775
1048,9719.678898564047
1049,9821.061233256032
1050,9794.969565698804
1051,9425.523812696016
1052,9480.849799051737
1053,9452.534950820786
1054,9539.22153166244
1055,10026.921791591378
1056,10342.691196609621
1057,10462.17504469899
1058,10739.659092519507
1059,10900.410943140281
1060,11678.190645502451
1061,11369.079514483718
1062,11843.220963947922
1063,11877.141089554161
1064,11743.804335634704
1065,11192.39693483856
1066,11466.287610551371
1067,11292.664298787187
1068,10781.956992230731
1069,9960.425815363064
1070,10240.018110036362
1071,10296.035952922071
1072,10154.200857065856
1073,10255.113878655662
1074,10839.352914165587
1075,10687.164760007205
1076,10070.77017108316
1077,10053.684469838521
1078,10341.360443251451
1079,10084.891255828781
1080,10076.320798553392
1081,10296.856264898996
1082,10112.487767678842
1083,9666.134386432936
1084,9435.959127556307
1085,9528.22732292776
1086,9550.835481588478
1087,9717.334586657465
1088,10322.626230437801
1089,10551.611586227022
1090,10515.428841871246
1091,10509.228049551175
1092,10254.987676813058
1093,10420.860843278775
1094,10341.850602193706
1095,10251.260215247585
1096,10042.943791591215
1097,10100.106465477687
1098,10355.382369406454
1099,10300.396677304896
1100,10297.883908474483
1101,10248.098408369497
1102,10204.254536086377
1103,10130.530123962504
1104,10098.411755019866
1105,10214.286455771204
1106,10113.62471106444
1107,9923.618822607266
1108,9976.223581731847
1109,9632.187780975793
1110,8512.237698843557
1111,8391.28844453717
1112,8015.443018631991
1113,8153.5264266761615
1114,8184.572079956668
1115,8016.541650743943
1116,8267.139072079044
1117,8282.281602988238
1118,8341.237019120981
1119,8195.720660588104
1120,8115.165010332223
1121,8107.387258380688
1122,7829.624890425143
1123,8171.614981848634
1124,8149.632761791188
1125,8546.406847728504
1126,8545.391035575762
1127,8229.213728173389
1128,8267.40781439566
1129,8243.213118285068
1130,8312.824702502661
1131,8121.835115754478
1132,7962.353734575986
1133,8036.562108230201
1134,7914.017865457692
1135,7919.906533577753
1136,8190.620190583232
1137,8182.095932196653
1138,7986.587305361309
1139,7429.119399114773
1140,7391.379414165441
1141,8624.921295860488
1142,9213.661342622916
1143,9502.118189936957
1144,9173.016461689367
1145,9385.360076287394
1146,9119.373917769804
1147,9102.880914464537
1148,9206.917431658781
1149,9254.62623537164
1150,9160.535437496514
1151,9370.236137613942
1152,9263.543747714188
1153,9296.347212373817
1154,9158.632268637963
1155,8723.660152670793
1156,8766.78174476544
1157,8992.938263716655
1158,8675.68824065215
1159,8758.93863828827
1160,8720.06001975009
1161,8590.613550309108
1162,8416.665156120003
1163,8441.591146836397
1164,8462.745167301757
1165,8135.644639701169
1166,8080.532182355923
1167,8041.587645891026
1168,7576.818373443394
1169,7245.585298898618
1170,7283.33824207286
1171,6865.744232512435
1172,7089.145156766443
1173,7122.602166682412
1174,7483.467321190316
1175,7390.49881827263
1176,7717.326659749021
1177,7517.401531823631
1178,7362.141714960449
1179,7268.870665661164
1180,7256.025120967575
1181,7151.886628177297
1182,7355.409635419059
1183,7506.8580439553925
1184,7464.440703214562
1185,7482.025577818786
1186,7296.754512063581
1187,7179.858365148671
1188,7161.368105003982
1189,7148.190153671392
1190,7211.034164079362
1191,7026.487632116963
1192,7069.991210145919
1193,6837.811370215792
1194,6569.676399967442
1195,7243.519870528149
1196,7109.803384278716
1197,7149.200895214387
1198,7102.125354318881
1199,7474.034296856774
1200,7281.384930517918
1201,7209.851585206035
1202,7151.757045928195
1203,7153.440488364355
1204,7203.077813984499
1205,7260.334012450758
1206,7344.781073987279
1207,7178.696068714334
1208,7127.292480698821
1209,7134.679795699801
1210,6902.76869808629
1211,7285.662834941534
1212,7307.24278662568
1213,7310.930246714257
1214,7719.096865951971
1215,8125.141153309827
1216,8002.463947881718
1217,7777.798188196259
1218,8144.301297342266
1219,7981.32119543802
1220,8133.6282272249255
1221,8064.991326881013
1222,8799.593097040231
1223,8771.234866925883
1224,8679.886705523055
1225,8857.14282747076
1226,8867.583212940799
1227,8661.313062018075
1228,8584.789673313599
1229,8680.116009763859
1230,8617.109739843969
1231,8347.299214774623
1232,8387.240971156521
1233,8286.711062303193
1234,8546.904894285923
1235,8852.613646164104
1236,9338.238336503076
1237,9233.47221490628
1238,9453.561467594107
1239,9286.877566969877
1240,9330.721439252995
1241,9267.868414427696
1242,9116.91579884445
1243,9116.91579884445
1244,9564.650639545998
1245,9703.416889702828
1246,9754.507226716165
1247,9852.484928663267
1248,10103.135309700176
1249,9801.010352111289
1250,10213.799677235447
1251,10291.009288459081
1252,10181.537077615547
1253,10304.923041606136
1254,9849.584539887714
1255,9882.520967202943
1256,9652.444303515851
1257,10121.014279669753
1258,9554.605761636261
1259,9556.717388895542
1260,9645.199528988884
1261,9618.629533912143
1262,9933.346505707244
1263,9612.833263569702
1264,9262.51385053437
1265,8743.029881906126
1266,8762.119600803182
1267,8670.256490810445
1268,8492.873040217972
1269,8869.539341501157
1270,8869.539341501157
1271,8712.023666701434
1272,8716.557918617838
1273,9022.968104844418
1274,9110.721767337373
1275,8855.445300007523
1276,7999.197348402182
1277,7891.816482378939
1278,7845.343780642299
1279,7896.524825230006
1280,4787.44017539169
1281,5564.775635999872
1282,5122.391133683526
1283,5304.283201443125
1284,4982.842882823421
1285,5313.444103053554
1286,5366.018438519649
1287,6151.724630719278
1288,6183.033955706653
1289,6146.363306012954
1290,5778.515921882785
1291,6459.426695629298
1292,6726.466414172193
1293,6656.248046988154
1294,6721.713562635566
1295,6326.018953173377
1296,6217.621711596308
1297,5841.382468334076
1298,6362.308743734933
1299,6385.356918641513
1300,6610.535936713634
1301,6767.194678466034
1302,6699.574153675948
1303,6829.94009368447
1304,6735.440266623048
1305,7302.545148395192
1306,7164.615548846695
1307,7324.4152516371105
1308,7252.939936636782
1309,6831.494517272611
1310,6849.901957458091
1311,6873.733823271197
1312,6815.873658843907
1313,6830.200948385923
1314,6581.388381681931
1315,7071.123646322853
1316,6993.557402213647
1317,7218.539793307783
1318,7088.935008162464
1319,6798.407098467123
1320,6810.720229137229
1321,7089.887155992822
1322,7437.171527393754
1323,7466.69430754677
1324,7509.190524439228
1325,7659.091833601501
1326,7750.531265979783
1327,7725.190612066263
1328,8735.185085225708
1329,8587.078208512956
1330,8781.94061430604
1331,8930.112845544427
1332,8860.728875364386
1333,8842.827369351488
1334,8986.825925366622
1335,9125.487946323086
1336,9946.203318422495
1337,9768.543801299325
1338,9478.272802497857
1339,8712.143671132124
1340,8575.61017946743
1341,8771.871510149733
