,GeoName,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
17,Kentucky,7225.3,7418.600327768481,7617.072069418102,7820.853577127769,8030.086904448171,8244.917905325534,8465.4963357746,8691.975958271672,8924.514648940525,9163.274507605884,9408.421970791189,9660.127927739428,9918.567839537898,10183.921861429943,10456.374968398926,10736.117084111997,11023.343213313501,11318.25357776037,11621.053755794204,11931.95482564738,12251.173512583056,12578.932339971654,12915.459784409126,13260.990434985146,13615.765156812242,13980.031258929865,14354.042666700441,14738.06009881758,15132.35124904982,15537.190972846633,15952.861478936724,16379.652526052227,16817.861624915902,17267.79424563216,17729.76403062647,18204.093013281574,18691.111842422957,19191.160012810025,19704.586101793673,20231.748012305205,20773.01322234602,21328.75904115195,21899.372872210814,22485.252483316584,23086.806283848346
18,Louisiana,13932.9,14694.021264241508,15496.720777008491,16343.269859352753,17236.06390920531,18177.62917940188,19170.629925975794,20217.875946945212,21322.330532926375,22487.11885207,23715.536793046867,25011.06029110469,26377.35516358538,27818.287482733253,29337.934515145145,30940.596258816735,32630.807610430304,34413.351197312586,36293.270910372004,38275.886176308166,40366.807009478274,42571.94988601131,44897.554485087385,47350.20134475348,49936.83048223446,52664.76103142754,55541.71195314643,58575.823876717004,61775.682134727525,65150.34105611255,68709.34958631042,72462.77830698913,76421.24793179572,80595.95935876083,84998.72536439478,89642.00402915696,94538.93398887923,99703.37161189098,105149.93020704227,110894.02137356829,116951.89860979874,123340.70330410752,130078.5132382389,137184.3937402553,144678.45163184917
19,Maine,2016.7,2024.2101936172294,2031.7483552059807,2039.314588919019,2046.9089992969741,2054.531691269786,2062.182770158153,2069.8623416749883,2077.5705119268805,2085.307387415559,2093.073075039365,2100.8676820947303,2108.6913162776586,2116.5440856852133,2124.4260988170117,2132.3374645767235,2140.2782922735764,2148.2486916238654,2156.248772752469,2164.2786461943715,2172.3384228961886,2180.4282142177026,2188.548131933399,2196.6982882340117,2204.8787957280733,2213.0897674434705,2221.331316829006,2229.6035577559664,2237.9066045196946,2246.24057184117,2254.6055748685926,2263.001729178975,2271.429150779738,2279.887956110315,2288.3782620437596,2296.900185888361,2305.4538453892646,2314.0393587300982,2322.656844534607,2331.30642186829,2339.988210240046,2348.702329603827,2357.4489003602916,2366.228043358472,2375.0398798974416
20,Maryland,20927.0,22646.2859591102,24506.82217908882,26520.213265958308,28699.01721782767,31056.823752107448,33608.33906780289,36369.4775715678,39357.46113963631,42590.92653475276,46090.04164808455,49876.631291146434,53974.31332233029,58408.645957093846,63207.28718061705,68400.16725722053,74019.67541252842,80100.86185275657,86681.6563811682,93803.10497525992,101509.6258002661,109849.28625579856,118874.10278362727,128640.36530657431,139208.9883221236,150645.89084060033,163022.40753768504,176415.73368571783,190909.40663893515,206593.82687577658,223566.82184812645,241934.25615435166,261810.69184192977,283320.10295813164,306596.6488055809,331785.51072566863,359043.7976290398,388541.5259211606,420462.6799349945,455006.35948495776,492388.0216997203,532840.8248794583,576617.082759515,623989.8382510579,675254.5664745246
21,Massachusetts,18461.1,19599.378605143535,20807.841445404563,22090.815955944185,23452.896393882053,24898.96029006397,26434.18591521623,28064.070823031976,29794.451536591314,31631.524448611068,33581.8680103668,35652.46628874429,37850.73397577696,40184.542940226886,42662.25041628909,45292.72893036126,48085.39807304485,51050.25823015127,54197.926393501984,57539.6741797589,61087.46819342816,64854.01287857507,68852.79601269955,73098.13700568308,77605.23817676281,82390.23919315283,87470.27486525386,92863.53650541305,98589.33706995565,104668.18031775861,111121.83423301883,117973.40897513887,125247.43963486387,132969.97409301493,141168.6662964356,149872.8752851676,159113.77032546594,168924.44252512904,179340.0233308315,190397.8103317918,202137.40082027062,214600.8335871717,227832.73946050787,241880.5011258007,256794.4228007224
22,Michigan,16872.1,17667.048470899204,18499.45185679921,19371.07488926322,20283.765447219477,21239.458474545376,22240.18008223304,23288.051843833204,24385.295293283874,25534.236634659377,26737.311673824683,27997.070982450306,29316.185305335744,30697.45122250518,32143.79707807938,33658.28918849323,35244.13834322062,36904.70661178845,38643.514471511015,40464.24827105577,42370.768045663644,44367.115700592505,46457.52358013294,48646.42344036317,50938.45584466566,53338.48000192431,55851.58406825972,58483.09593414254,61238.59451975418,64123.92160254145,67145.19420204009,70308.81754822355,73621.49866087057,77090.26056874018,80722.45719869978,84525.78896637143,88508.31910134964,92678.49074160052,97045.14483328332,101617.53887394279,106405.36653880854,111418.77823181031,116668.40260487799,122165.36909114827,127921.33149984934
23,Minnesota,14434.2,15562.650543012745,16779.322160142918,18091.111881984034,19505.455941712262,21030.37192937603,22674.504241763578,24447.173085493254,26358.427311113755,28419.101377718645,30640.876770994397,33036.348222866705,35619.09510812893,38403.75842278376,41406.12378047041,44643.2108974651,48133.37007352452,51896.38621549998,55953.59099340801,60327.983764744444,65044.36195253386,70129.46161619754,75612.10901210376,81523.38400296209,87896.796242392,94768.47513341525,102177.37463770313,110165.4940965947,118778.11631566951,128064.06426252131,138075.97783289314,148870.6122540972,160509.1598172996,173057.5967624958,186587.0572825883,201174.23676670843,216901.82656867645,233858.9827652013,252141.83156110268,271854.0142065804,293107.2745155418,316022.0923154925,340728.3664198725,367366.1509944489,396086.4494920579
24,Mississippi,3614.7,3484.351247697362,3358.7029676958427,3237.5856574918644,3120.835926967345,3008.2962779725626,2899.8148918574234,2795.2454246645098,2694.4468097076183,2597.28306726946,2503.623121161804,2413.340621900599,2326.313776257526,2242.4251829580526,2161.561674304334,2083.6141635093104,2008.4774975360504,1936.0503152438134,1866.2349106494737,1798.9371011198352,1734.0661003170314,1671.534395725606,1611.257630596058,1553.1544901455916,1497.146591862548,1443.1583797665428,1391.1170224816601,1340.9523149852025,1292.596583899454,1245.9845961986914,1201.0534712082895,1157.7425957772018,1115.9935425093854,1075.7499909438616,1036.9576515770798,999.5641926250931,963.5191694267435,928.7739563926189,895.2816814079832,862.9971626011836,831.8768473922365,801.8787537393663,772.9624135042374,745.0888178594776,718.2203646648472
25,Missouri,11710.2,12319.931856921965,12961.411501016266,13636.291990063793,14346.312453986844,15093.302576491336,15879.187310061141,16705.99183645482,17575.846785487694,18490.993725547756,19453.79093999419,20466.719504323948,21532.38967976693,22653.547639785684,23833.082546813464,25074.033997467,26379.599855419896,27753.144492121537,29198.207456597363,30718.512596672157,32317.977655121173,34000.724365477916,35771.0890735149,37633.633911768324,39593.15855590283,41654.71259321188,43823.6085351266,46105.435507265756,48506.07365230521,51031.709282782365,53688.850822883534,56484.34558029529,59425.39739133997,62519.5851848659,65774.88251273043,69199.67809720474,72802.79744825006,76593.52560637162,80581.63106965773,84777.39096666231,89191.61754000028,93835.68600890244,98721.56388253008,103861.84179958832,109269.76597370987
26,Montana,2485.0,2571.139556367177,2660.265037551712,2752.47994707035,2847.891376265598,2946.610128673416,3048.750848701971,3154.4321547708814,3263.7767770655787,3376.911700066755,3493.9683100204293,3615.08254751988,3740.395065376655,3870.0513919639884,4004.20210022232,4143.002982523193,4286.615231594597,4435.205627717874,4588.9467324135785,4748.017088841229,4912.6014291456795,5082.890888990898,5259.083229530312,5441.38306707148,5630.002110701825,5825.159408151372,6027.081600178031,6236.003183770833,6452.166784476798,6675.82343816769,6907.232882573874,7146.66385892385,7394.39442403976,7650.712273251315,7915.91507450314,8190.3108140435625,8474.218154096281,8767.966802930297,9071.897897757884,9386.364400905244,9711.731509715964,10048.377080663275,10396.692068163655,10757.080978601387,11129.962340091335
27,Nebraska,4383.9,4635.554769763604,4901.655608813637,5183.031783839636,5480.560165016124,5795.167958647985,6127.835596681466,6479.59979208558,6851.5567696255775,7244.865682096754,7660.75222266481,8100.51244457013,8565.516800099569,9057.214411412633,9577.137586531511,10126.906594568409,10708.234715071532,11322.933577225314,11972.918805543757,12660.215989650933,13386.966996752626,14155.436646471086,14968.01976884408,15827.248667483544,16735.801011151714,17696.50817834779,18712.36408090986,19786.534494129624,20922.366922455956,22123.40103153242,23393.37967907871,24736.26057899229,26156.22863501976,27657.708982434186,29245.38077836093,30924.191783727696,32699.373782281393,34576.45888472307,36561.296768770546,38660.072908874965,40879.32785240176,43225.977602347484,45707.3351701126,48331.1333654963,51105.5488949354
28,Nevada,8477.7,9362.673477080287,10340.027913045125,11419.406807711692,12611.460330343409,13927.950404255447,15381.866761033312,16987.555109464764,18760.858683820545,20719.274568132627,22882.12633891261,25270.754729766013,27908.72819917919,30822.075479139112,34039.542399129765,37592.87551957277,41517.135373307,45851.04240584276,50637.35902776312,55923.31154896136,61761.056157915256,68208.1935437889,75328.33723910862,83191.74129081726,91875.9934529011,101466.78074028085,112058.73489764302,123756.36612540351,136675.09427582394,150942.3876940331,166699.0209408322,184100.46380716242,203318.41532555985,224542.49791460103,247982.128372364,273868.5841798897,302457.2855027405,334030.3154070335,368899.2031567754,407407.99805513205,449936.664159048,496904.82936266897,548775.9258415567,606061.7627112214,669327.5760181273
29,New Hampshire,2291.7,2335.6006140292448,2380.342203715052,2425.940879083912,2472.4130587716677,2519.775475935345,2568.045184278232,2617.239564190376,2667.376329006709,2718.47353138506,2770.549569806343,2823.6231951992645,2877.7135176919405,2932.8400134928456,2989.0225319035776,3046.2813024659613,3104.636942246065,3164.11046325775,3224.7232800284323,3286.497217309773,3349.454517936078,3413.617850833238,3479.010319181089,3545.6554687321336,3613.5772962896194,3682.800258348027,3753.3492798990765,3825.249763406426,3898.527597952294,3973.209168559294,4049.321365690846,4126.891594933578,4205.947786865207,4286.5184071114545,4368.632466595616,4452.319531984473,4537.609736334308,4624.533789940869,4713.122991397165,4803.409238863101,4895.4250415509905,4989.203531431092,5084.778475161381,5182.184286245847,5281.456037425712
