,State,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
10,Georgia,575.5260000000001,593.6654496397263,612.3766191204886,631.6775279292686,651.5867634919014,672.123499073393,693.3075122424217,715.1592039178026,737.6996180152607,760.950461713431,784.9341263586028,809.6737090283422,835.193034774755,861.5166795688161,888.6699939678575,916.6791275290099,945.5710539921074,975.3735972563087,1006.1154581754495,1037.8262421979327,1070.536487877773,1104.2776962842538,1139.0823613385191,1174.984001106315,1212.0171900770167,1250.2175924600274,1289.621996530614,1330.268350058257,1372.1957968516313,1415.444714455413,1460.0567530352178,1506.0748754881122,1553.5433988173338,1602.508036811058,1653.015944066318,1705.1157614004705,1758.8576626939434,1814.2934032093735,1871.476369433669,1930.461630490997,1991.3059911762055,2054.068046659756,2118.8082389168485,2185.588914935081,2254.4743867566995
11,Hawaii,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491
12,Idaho,87.96900000000001,92.18765371052633,96.6086177704864,101.24159420339211,106.09675030435655,111.18474095272425,116.51673199472903,122.10442474749381,127.96008167814774,134.0965533144147,140.52730644572966,147.26645367677182,154.32878439827104,161.7297972430548,169.48573409856166,177.61361575046374,186.13127923561976,195.05741698633148,204.41161785180756,214.21441008685872,224.4873064021645,235.25285117497708,246.5346699238683,258.35752115609455,270.747350701361,283.73134865122364,297.3380090290854,311.59719232173467,326.5401910096551,342.19979823991633,358.61037979235164,375.8079494969551,393.83024826800647,412.7168269283678,432.50913300571335,453.2506016911716,474.986751159993,497.76528246342883,521.6361842110391,546.6518422731598,572.8671547442771,600.3396524196013,629.1296250492326,659.3002536469884,690.9177491442523
13,Illinois,827.505,847.6743041962044,868.3352076356267,889.4996923784105,911.1800325310505,933.388801364624,956.1388786065182,979.4434579098851,1003.3160545051525,1027.7705130380314,1052.8210155985635,1078.4820899458657,1104.7686179333418,1131.6958441392474,1159.2793847076123,1187.5352364046491,1216.479785895899,1246.1298192494958,1276.5025316710573,1307.6155374758544,1339.4868803040351,1372.1350435848333,1405.5789612558258,1439.8380287434588,1474.9321142112083,1510.8815700819,1547.7072448408692,1585.4304951268068,1624.0731981173042,1663.657764216277,1704.2071500506288,1745.744871783691,1788.2950187531583,1831.8822674414314,1876.5318957864672,1922.2697978414365,1969.1224987916908,2017.1171703377474,2066.281646453214,2116.644439526789,2168.2347568977057,2221.0825177941992,2275.218370684832,2330.673711052727,2387.4806996030306
14,Indiana,617.274,639.6466262883703,662.8301313875103,686.8539049827114,711.748401966038,737.5451810439369,764.2769447441484,791.9775808726396,820.6822054731106,850.4272073435367,881.2502941661784,913.1905403095383,946.2884363628635,980.585940465989,1016.1265314995911,1052.9552642032822,1091.1188262914186,1130.6655976390261,1171.645711612877,1214.1111186254623,1258.1156519924318,1303.7150961769853,1350.9672575077304,1399.9320374596562,1450.6715085911176,1503.2499932331007,1557.7341450305187,1614.1930334389108,1672.6982312836599,1733.3239054927265,1796.1469111179224,1861.2468887639143,1928.7063655484653,1998.6108597219065,2071.0489890784593,2146.1125832968446,2223.896800352592,2304.5002471496236,2388.02510452404,2474.5772567785702,2564.266425911901,2657.206310713046,2753.5147308970845,2853.3137764649896,2956.72996247689
15,Iowa,250.488,259.8830105360501,269.6303981239849,279.7433793095675,290.23566634928056,301.1214858028632,312.41559782319536,324.13331616968424,336.2905289722897,348.90372027434216,361.9899923833634,375.5670890601958,389.6534195778821,404.2680836829177,419.43089749272013,435.1624203644308,451.48398277147976,468.41771522571275,485.98657828429475,504.2143936820778,523.1258766316452,542.7466693348275,563.1033757511301,584.223597670213,606.1359721373362,628.8702102825138,652.4571376060272,676.9287357749204,702.3181859871479,728.659913962176,755.9896366190378,784.3444105051343,813.7626820414464,844.2843396522851,875.9507678502639,908.8049033498263,942.8912932854145,978.256155613216,1014.9474417783897,1053.014901732739,1092.5101513909933,1133.4867426171602,1176.0002358358427,1220.1082753669784,1265.8706675861454
16,Kansas,220.668,222.6591137268486,224.66819351072968,226.69540146152224,228.74090115184202,230.80485763024012,232.88743743452034,234.988808605177,237.10914069895392,239.24860480252562,241.40737354630215,243.5856211183584,245.783523278489,248.0012573723903,250.23900234596996,252.49693875978602,254.77524880361594,257.07411631115735,259.39372677486125,261.73426736089925,264.0959269242657,266.4788960240161,268.88336693864295,271.3095336815907,273.75759201691034,276.2277394750551,278.72017536881924,281.2351008094201,283.77271872272553,286.33323386562785,288.91685284256516,291.5237841221921,294.154238054201,296.8084268862945,299.48656478131164,302.1888678345083,304.91555409099374,307.6668435633242,310.44295824925564,313.24412214965616,316.07056128658047,318.9225037215074,321.80017957374156,324.70382103898174,327.6336624080561
17,Kentucky,225.141,234.73313247565235,244.73393776270052,255.1608273665838,266.03195460994385,277.36624623774736,289.18343536894463,301.50409585203374,314.3496780843437,327.7425463573979,341.7060177933771,356.26440294047023,371.4430480977902,387.2683794435429,403.7679490432767,420.9704828183135,438.9059305578749,457.60551806197503,477.10180150586126,497.4287241206521,518.6216752888535,540.7175521576398,563.7548238771691,587.7735985757707,612.815693188612,638.9247062614148,666.1460938559745,694.5272486896337,724.1175826464932,754.9686128040137,787.1340511247797,820.6698979695827,855.6345395946281,892.088849802611,930.0962959246366,969.7230493175,1011.0381005687027,1054.1133796097788,1099.0238809470502,1145.8477942278373,1194.666640369444,1245.5654134879173,1298.6327288736836,1353.9609772716844,1411.6464857346198
18,Louisiana,1303.134,1322.1780144336658,1341.5003383011654,1361.1050388195883,1380.9962426443794,1401.1781367379704,1421.6549692511076,1442.4310504170587,1463.5107534588872,1484.8985155099856,1506.598838548062,1528.6162903427764,1550.9555054172233,1573.6211860234687,1596.6181031323408,1619.9510974376878,1643.6250803753105,1667.6450351567853,1692.016017818397,1716.7431582853997,1741.8316614518308,1767.2868082761056,1793.1139568926233,1819.318543739617,1845.906084703488,1872.8821762798605,1900.252496751607,1928.0228073840874,1956.1989536378564,1984.7868663990928,2013.79256322801,2043.2221496255124,2073.0818203183603,2103.3778605631187,2134.1166474691595,2165.3046513410013,2196.948437040263,2229.0546653675215,2261.630094464367,2294.681581235944,2328.2160827942826,2362.2406579227245,2396.762468561747,2431.7887813165044,2467.326968986397
19,Maine,43.239,41.22917316953317,39.312766720862044,37.48543830587853,35.74304741665899,34.08164600356781,32.497469529448544,30.986928439632315,29.54660002843574,28.173220683718654,26.863678491928816,25.615006186877515,24.4243744262688,23.28908538074779,22.206566620941604,21.174365288641653,20.190142538919932,19.25166824058577,18.35681592297492,17.50355795762106,16.689960963891835,15.914181428179312,15.174461526718323,14.469125142567785,13.796574067729908,13.155284381801778,12.543802998953737,11.960744375410465,11.404787369974281,10.874672250476987,10.369197839377245,9.887218792035746,9.42764300150106,8.989429123925731,8.571584219005501,8.173161500095182,7.793258188903207,7.431013469903855,7.085606539832087,6.75625474784139,6.4422118221104405,6.142766178880297,5.8572393100905975,5.584984245961337,5.325384089036625
20,Maryland,168.483,168.27295915792206,168.0631801651425,167.85366269522459,167.64440642213845,167.43541102026072,167.226676164374,167.01820152966627,166.8099867917305,166.602031626564,166.3943357105681,166.18689872054745,165.97972033370968,165.77280022766482,165.56613808042482,165.359733570403,165.1535863764136,164.94769617767133,164.74206265379073,164.53668548478578,164.33156435106937,164.12669893345284,163.92208891314542,163.71773397175374,163.51363379128142,163.30978805412843,163.10619644309077,162.9028586413598,162.6997743325219,162.4969432005579,162.29436492984252,162.09203920514406,161.88996571162377,161.68814413483537,161.48657416072462,161.2852554756288,161.08418776627616,160.88337071978557,160.68280402366594,160.48248736581573,160.2824204345225,160.08260291846236,159.8830345066996,159.68371488868613,159.48464375426096
21,Massachusetts,350.385,352.3674206058646,354.36105742092354,356.3659739046406,358.38223387552284,360.4099015131518,362.4490413602266,364.4997183246183,366.56199768143597,368.63594507510453,370.72162652145425,372.8191084098221,374.92845750516494,377.04974095018474,379.1830262674659,381.3283813616244,383.4858745214693,385.65557442217676,387.8375501274754,390.03187109184535,392.2386071627285,394.45782858275226,396.68960599196515,398.93401043008544,401.1911133387625,403.46098656385067,405.7437023576964,408.039333381438,410.3479527073184,412.6696338210115,415.00445062396074,417.35247743573194,419.71378899637875,422.0884604688217,424.4765674412408,426.8781859294814,429.29339237947414,431.722263669668,434.1648771134777,436.6213104617444,439.09164190521074,441.5759500770098,444.0743140551678,446.58681336512154,449.1135279822496
22,Michigan,733.572,754.9443926087545,776.9394632447819,799.5753534392037,822.8707332710215,846.8448167661958,871.5173777453714,896.9087661333227,923.0399247435681,949.9324065519996,977.6083924737745,1006.0907096581311,1035.4028503162178,1065.5689910974659,1096.614013030486,1128.5635220449376,1161.4438700912958,1195.2821768759363,1230.1063522294655,1265.9451191267447,1302.8280373775956,1340.7855280077274,1379.8488983499942,1420.050367866679,1461.423094724101,1504.0012031414676,1547.8198115365242,1592.915061491221,1639.3241475612845,1687.0853479542814,1736.2380561014788,1786.8228131495414,1838.8813413988626,1892.4565787161123,1947.592713949383,2004.3352233751461,2062.730908207077,2122.8279331976905,2184.6758663646215,2248.3257198743186,2313.829992116872,2381.2427110066783,2450.619478544656,2522.017516678769,2595.4957145006797
23,Minnesota,369.76800000000003,376.79792250618357,383.9614958703184,391.2612610239462,398.69980720606577,406.27977288154057,414.00384667696653,421.87476833433266,429.89532968281196,438.0683756290279,446.39680516614783,454.8835724021605,463.5316876077032,472.3442182838099,481.324290249959,490.47508875280676,499.7998595959996,509.30191029146613,518.9846112325974,528.851396889731,538.905767028363,549.1512879505217,559.59159375974,570.2303876500786,581.0714432196547,592.1186058091444,603.3757938657304,614.847000332983,626.536294067163,638.4478212804523,650.5858070116224,662.9545566246624,675.5584573358992,688.4019797701505,701.489679546463,714.8261988939976,728.4162682986365,742.2647081808946,756.3764306057302,770.7564410248633,785.4098400522172,800.3418252731154,815.5576930878735,831.0628405904415,846.862767482762
