,State,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
10,Georgia,68879.40800000001,68068.51641777989,67267.17115974006,66475.25984056621,65692.6713980144,64919.29607733506,64155.02541588037,63399.752227892815,62653.370589472805,61915.77582372334,61186.864486069484,60466.53434975069,59754.68439148396,59051.21477729572,58356.026848520516,57669.0231079646,56990.1072062323,56319.18392821347,55656.159179729926,55000.939974339155,54353.434420293364,53713.55170765203,53081.20209554618,52456.296899592635,51838.74847945639,51228.470226559424,50625.376551934176,50029.38287422011,49440.405607801484,48858.36215108485,48283.17087491452,47714.75111112438,47153.02314122459,46597.90818522134,46049.32839056831,45507.206821248175,44971.46744698264,44442.03513256953,43918.83562734539,43401.79555477212,42890.84240214625,42385.90451042931,41886.911064197986,41393.79208171252,40906.478405102076
11,Hawaii,2923.264,2936.1402819047626,2949.073280765534,2962.0632464070018,2975.110429754271,2988.215082837713,3001.377458797832,3014.597811890156,3027.876397490149,3041.2134720981417,3054.6092933442887,3068.0641199935435,3081.5782119506584,3095.1518302652034,3108.7852371366102,3122.478695919236,3136.2324711274523,3150.046828440752,3163.9220347088844,3177.8583579570072,3191.856067390866,3205.9154334019927,3220.0367275729304,3234.2202226824784,3248.466192710961,3262.7749128455216,3277.146659485437,3291.5817102474566,3306.0803439711663,3320.642840724373,3335.2694818085165,3349.960549764102,3364.7163283761583,3379.53710267972,3394.4231589653336,3409.374784784586,3424.3922689556616,3439.475901568919,3454.625973992497,3469.842778877941,3485.126610165856,3500.4777630915873,3515.8965341909197,3531.3832213058085,3546.9381235901324
12,Idaho,365.408,326.7791542857143,292.2339294040816,261.3406282956501,233.7131904472528,209.00636745711464,186.91140861164823,167.15220255841683,149.4818268593842,133.67946230567787,119.54763343336334,106.90974075612208,95.60785387618917,85.50073789499203,76.46208846037858,68.37895339456713,61.15032117857003,54.68585865397834,48.90478216770063,43.73484805282942,39.11144983010173,34.97681084806241,31.279262272695807,27.97259740386796,25.015494249744776,22.370999143343184,20.00606494818976,17.89113808223827,15.999789199258796,14.308382912480008,12.795782433160692,11.443085433083704,10.233387830157712,9.151572545255325,8.18412059047119,7.31894212804995,6.545225388798955,5.8533015619830655,5.2345239682877125,4.681160005925868,4.186294519585133,3.743743384657562,3.3479762268509052,2.9940473114409523,2.6775337385171945
13,Illinois,120950.04800000001,113975.33226664296,107402.82108273047,101209.32088657799,95372.97559839755,89873.18949295324,84690.55451984864,79806.78181496866,75204.63716138857,70867.88017199948,66781.20697923393,62930.19622965046,59301.25819279916,55881.58680477966,52659.11447725934,49622.46951247858,46760.93597396593,44064.41587135198,41523.39352583702,39128.90199056262,36872.49140738895,34746.19918841283,32742.521917000908,30854.388869180253,29075.137061946672,27398.4877404394,25818.52422100836,24329.671011985018,22926.6741384766,21604.582601752423,20358.73090779481,19184.722603360082,18078.41476145045,17035.903361448007,16053.509512319135,15127.766470272807,14255.407405059677,13433.353871740828,12658.704947244463,11928.726993374856,11240.844010148487,10592.628545415517,9981.793128687807,9406.182198944527,8863.76449792963
14,Indiana,162789.264,155892.76681890286,149288.43677586023,142963.89633568036,136907.29233212836,131107.27375326087,125552.97046787533,120233.97285320418,115140.31228567295,110262.44245815909,105591.22148873705,101117.89478737867,96834.07864849844,92731.74453859359,88803.20404953141,85041.09448928433,81438.365083107,77988.26375929484,74684.32449475811,71520.3551966953,68490.42609765426,65588.85864223156,62810.21484458205,60149.28709679295,57601.08840902178,55160.84306310667,52823.97766213246,50586.112559178044,48443.053649181165,46390.78450853738,44425.458867701425,42543.39340268372,40741.060831931914,39015.083305660126,37362.22607523641,35779.3914307639,34263.612895493694,32812.04966618899,31421.981289020758,30090.80256101681,28816.018647508838,27595.24040642663,26426.179910676623,25306.646160212913,24234.540975764565
15,Iowa,51339.824,47971.17783105095,44823.564305524575,41882.4804370554,39134.37484810031,36566.58533042941,34167.28050256518,31925.405295350334,29830.630014462582,27873.302745176345,26044.40488007078,24335.509564773078,22738.74287027105,21246.747512892027,19852.648954783774,18550.023728701526,17332.869841154028,16195.579117537678,15132.911361835895,14139.97021182155,13212.180578512593,12345.267565930595,11535.236774032612,10778.35589405988,10071.137511501844,9410.323037438206,8792.867694220839,8215.926486315395,7676.841091661658,7173.1276131531085,6702.465133799247,6262.685022837289,5851.760943519926,5467.799516538912,5109.031596065124,4773.804118208472,4460.5724843385115,4167.893444171048,3894.4184458287345,3638.887422235325,3400.1229852136885,3177.0250005362245,2968.5655189316185,2773.784039691969,2591.783085056823
16,Kansas,43666.255999999994,42115.122514296105,40619.08912901008,39176.19855220408,37784.56301979416,36442.36182574877,35147.8389400208,33899.30071109654,32695.113650155767,31533.702293943985,30413.54714356072,29333.182676467164,28291.195429112195,27286.222147668308,26316.94800445797,25382.104877736892,24480.469692583723,23610.862820725375,22772.146537204568,21963.22353187034,21183.03547374409,20430.561626382918,19704.817512428668,19004.853625595493,18329.754188410814,17678.635954084402,17050.647050938023,16444.96586788381,15860.799979493193,15297.385109250059,14753.984129631704,14229.886097709401,13724.405325006806,13236.880480399317,12766.67372488065,12313.169877064653,11875.775608330567,11453.91866655871,11047.047127440997,10654.628672386763,10276.149892079153,9911.115614770917,9559.048258440806,9219.487205962962,8891.98820247185
17,Kentucky,127161.98399999998,122115.53879391437,117269.36263378846,112615.50780808837,108146.34201157937,103854.53582837268,99733.05071170969,95775.12744077046,91974.27503557588,88324.26011180367,84819.09665806052,81453.03621884479,78220.55846710016,75116.36215089895,72135.35639940803,69272.65237387891,66523.55524996964,63883.556518249774,61348.326590261066,58913.70769800788,56575.70707523259,54330.49040929325,52174.375552904574,50103.826485429614,48115.44751381855,46205.97770368431,44372.2855313818,42611.36374832041,40920.324449087064,39296.394335291705,37736.91016736788,36239.314396869384,34801.15097209999,33420.06131019745,32093.780429066082,30820.133232814213,29597.030944604747,28422.46768106862,27294.517162663276,26211.3295545811,25171.12843302699,24172.20787188967,23212.929645029017,22291.72053959103,21407.06977594441
18,Louisiana,24299.632,21926.29474556256,19784.76057864927,17852.389366137348,16108.752229435995,14535.415571966343,13115.746200608053,11834.735480871665,10678.840666778788,9635.841728001951,8694.71216065172,7845.502415932747,7079.234714285572,6387.8081329973975,5763.912963875446,5200.953435578865,4692.977983635654,4234.616330964651,3821.0227137227275,3447.824652265262,3111.076725630449,2807.218860854884,2533.038696158302,2285.637620103976,2062.4001277034126,1860.9661695004636,1679.2062013115137,1515.1986708495301,1367.2097032223132,1233.6747705416096,1113.1821518556162,1004.4580085445665,906.3529173976364,817.8297189999047,737.952552963457,665.8769640839469,600.8409748256679,542.1570297541431,489.2047267533958,441.4242581828955,398.3104926345993,359.4076347228818,324.30440645106853,292.6296992123522,264.0486504583835
19,Maine,365.408,438.4896,526.18752,631.4250239999999,757.7100287999998,909.2520345599997,1091.1024414719996,1309.3229297663995,1571.1875157196794,1885.4250188636152,2262.510022636338,2715.0120271636056,3258.0144325963265,3909.6173191155917,4691.5407829387095,5629.848939526451,6755.8187274317415,8106.982472918089,9728.378967501707,11674.054761002048,14008.865713202456,16810.638855842946,20172.766627011533,24207.31995241384,29048.783942896607,34858.54073147593,41830.24887777111,50196.298653325335,60235.5583839904,72282.67006078847,86739.20407294616,104087.04488753539,124904.45386504247,149885.34463805094,179862.41356566112,215834.89627879334,259001.875534552,310802.2506414624,372962.7007697549,447555.24092370586,537066.289108447,644479.5469301364,773375.4563161636,928050.5475793964,1113660.6570952756
