,GeoName,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
22,Michigan,1413.5,1312.1415081317903,1218.051176061103,1130.7078225245962,1049.6276388424735,974.3615090255206,904.4925220504518,839.6336625236693,779.4256669416527,723.5350336734678,671.6521756423698,623.4897054739139,578.7808436117348,537.2779405832979,498.7511052302164,462.9869313046858,429.78731537845067,398.9683595165148,370.35935263733006,343.8018249170568,319.14867000009104,296.2633301536431,275.0190398528106,255.29812360624254,236.99134413294044,219.99729727964385,204.22185032715225,189.5776205742726,175.98349131118667,163.3641625011378,151.64973368159167,140.77531677449457,130.68067666092384,121.30989752921646,112.6110731484252,104.5360193514779,97.04000713543844,90.08151490046968,83.62199845511046,77.62567751388954,72.05933750465302,66.89214558778428,62.09547986821829,57.642770854227926,53.50935428479791
23,Minnesota,1422.4,1577.4529398549778,1749.4078862887457,1940.107292766918,2151.5944548715242,2386.135403692881,2646.2431857757165,2934.704789772993,3254.6110083196654,3609.3895550887437,4002.841791870492,4439.183459196059,4923.089846923799,5459.745888779625,6054.901717601621,6714.934276549235,7446.915646425441,8258.688821221767,9158.951743801825,10157.350502144307,11264.582684719468,12492.51200242562,13854.295405230516,15364.524055540063,17039.3796687881,18896.80789639688,20956.710608862497,23241.15913922957,25774.630771804743,28584.27101002528,31700.184433616276,35155.75726149676,38988.015076614196,43238.019545637835,47951.30838426138,53178.38328223126,58975.251016092865,65404.02354754003,72533.58353726885,80440.32240514718,89208.95884482679,98933.44656297365,109717.9809693111,121678.11560390345,134942.00026391403
24,Mississippi,749.9,644.3320370261146,553.6255153196723,475.68829982071856,408.7227779876953,351.184398079456,301.746044254335,259.26742680219735,222.76878149883834,191.40827146149076,164.46257028194407,141.31017858956602,121.41708924275119,104.32447051815365,89.63808321193862,77.019187559761,66.17673024466886,56.86063128720519,48.85601598063174,41.97825883155201,36.06872519501719,30.99111238543881,26.62830587146958,22.8796780433637,19.658767249209493,16.891283567282862,14.513395317899855,12.470256793369366,10.714743248313678,9.206363973060087,7.910328380271555,6.796743564216371,5.839924824477488,5.0178032514134605,4.311416709400581,3.704472477445665,3.182971459527594,2.7348852971241495,2.34987893656324,2.0190722522477027,1.734835227621906,1.4906119697536815,1.2807694984489915,1.1004678222383701,0.9455483045533286
25,Missouri,747.1,709.0967901371046,673.02671366985,638.791436674896,606.2976272429905,575.4567010383447,546.1845798008,518.4014621324193,492.03160594362237,467.00312196577073,443.24777776727984,420.70081173896773,399.30075654152904,378.98927153381834,359.71098372511057,341.41333681774347,324.046447928604,307.56297159885355,291.91797072115713,277.0687940325389,262.9749598388862,249.5980456541135,236.90158345312054,224.85096025298512,213.41332375135514,202.5574927647927,192.25387222290763,182.4743724865384,173.19233277002647,164.38244845881815,156.0207021242484,148.08429804743926,140.55160007381272,133.40207262879753,126.61622473392748,120.17555687070839,114.06251054739444,108.26042043118328,102.75346891533326,97.52664299734381,92.56569335064091,87.857095478189,83.38801284212681,79.1462618689115,75.12027873456813
26,Montana,1398.1,1240.5634065458787,1100.7778883203741,976.7432708569503,866.6847574673214,769.0275338853079,682.3742344355438,605.484947293108,537.2594727317,476.7215804957302,423.00504103692043,375.3412307380311,333.04813376832453,295.5205831996139,262.2216017441798,232.674718210197,206.45714973173907,183.19375221869592,162.55165246430658,144.2354851017681,127.98316625609525,113.56214341691515,100.76606787206916,89.41184208826789,79.33699979011787,70.39738124938009,62.46507052044913,55.42656510619907,49.18115186416083,43.63946591406449,38.722211926324725,34.35902949453748,30.487486356736813,27.052185059533954,24.00397028250123,21.29922548049908,18.89924877968437,16.76969919696966,14.88010525895313,13.20342898920545,11.71567902505924,10.395567328034897,9.224204575812896,8.184829877152227,7.2625709422777005
27,Nebraska,130.0,114.35221283496801,100.58791215579865,88.48038722665349,77.83021593740511,68.46198013742823,60.22137633675804,52.9726741851974,46.596480868177764,40.98777459691061,36.05417480259706,31.714420543197846,27.897032060718786,24.53913344362493,21.585417002546766,18.987232301590502,16.70178484075736,14.691431191031754,12.923058972362698,11.367541462203556,9.99925785150942,8.795671246365616,7.7369574645446875,6.8056785129285275,5.986495367667474,5.26591532630047,4.632069770492549,4.074518678936811,3.584078670567961,3.1526717458004363,2.7731922344197053,2.4393897586357127,2.1457662835919407,1.8874855596569533,1.6602934649293897,1.460447935923939,1.284657332332031,1.1300262206679588,0.9940076838070535,0.8743613709099829,0.7691165967767137,0.6765398828424388,0.5951064051857146,0.5234748792711503,0.4604654677551829
28,Nevada,3160.6,2840.468145883844,2552.7619084290336,2294.196951502348,2061.8216038493456,1852.9831640287302,1665.297618263199,1496.6224255182087,1345.0320591343063,1208.7960258063508,1086.359110983334,976.3236251784003,877.4334485202443,788.5596914050388,708.6878075567953,636.9060123841476,572.3948744222846,514.4179610402084,462.3134316285605,415.4864822993023,373.4025558490476,335.5812394737812,301.59078057378144,271.04315804343173,243.5896527817909,218.91686685869234,196.7431458928084,176.81536380101883,158.9060332151039,142.8107085794668,128.34565228471683,115.34573719465361,103.66256162276242,93.16275523956772,83.7264565717792,75.24594471298673,67.62440962607596,60.774846999642335,54.61906504253888,49.0867918785324,44.114873351452594,39.646552083307334,35.63081955538798,32.02183381598896,28.778396167532353
29,New Hampshire,101.7,112.7124051810603,124.91726923991652,138.4437154835897,153.43484910872954,170.0492712058798,188.4627567050259,208.8701140145179,231.4872460277149,256.55343430210024,284.3338705767046,315.1224624104296,349.24494262397036,387.0623154421741,428.97467579584765,475.42544218992686,526.9060479203126,583.9611402708501,647.1943426961853,717.2746409524331,794.9434607387433,881.0225117288057,976.422480979475,1082.1526676898204,1199.3316612430713,1329.1991755015065,1473.1291645571002,1632.6443586980997,1809.432374377115,2005.363568618696,2222.5108267599558,2463.1714928717943,2729.8916748771176,3025.4931815059294,3353.1033760711066,3716.188262907648,4118.589156518658,4564.563321375146,5058.829012324895,5606.615392122583,6213.717854191641,6886.559335913833,7632.25827112029,8458.70390069822,9374.639738073874
30,New Jersey,491.4,571.2528017004362,664.0817327036995,771.9954219883364,897.4451520365236,1043.2805402387833,1212.814268561151,1409.8973318230012,1639.0065138662171,1905.3460786555584,2214.9659862452736,2574.899318912866,2993.3220391239715,3479.7387082646146,4045.198384781477,4702.54560590252,5466.71215404129,6355.05623542107,7387.756775433686,8588.27178723621,9983.871225526043,11606.256429381603,13492.280224944936,15684.78404523237,18233.571082428356,21196.53757802453,24640.98794830096,28645.16361850551,33300.020293526,38711.29403613779,45001.90308423505,52314.739964836735,60815.91732833286,70698.54123278847,82187.0975892638,95542.55140719192,111068.27467026116,129116.93749576778,150098.51911159433,174489.62062186556,202844.29110274097,235806.61294542052,274125.3323251156,318670.8671302105,370455.0786903545
31,New Mexico,5233.1,4752.1334275852305,4315.371789870812,3918.7522759174085,3558.5854818010002,3231.521091319872,2934.5167109376594,2664.8095690612286,2419.8908163965634,2197.4821883213813,1995.514812184972,1812.1099623981324,1645.5615842946588,1494.3204241991855,1356.9796180772946,1232.2616047117292,1119.006241669455,1016.160013512819,922.7662318682475,837.956136192307,760.9408124533495,691.0038545553163,627.4947002393535,569.8225794729711,517.4510190339087,469.89285216966584,426.70568691193245,387.4877908916152,351.8743543745008,319.53409675584953,290.1661849471108,263.4974349892116,239.2797708614776,217.28791684771204,197.3173019935358,179.18215716199026,162.71378698597852,147.75900064303207,134.17868685527512,121.8465198590594,110.6477843070386,100.47830817177554,91.24349372461919,82.85743757589688,75.24213159092623
