,GeoName,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
37,Oregon,37973.3,39030.58113732989,40117.299890125214,41234.275882584014,42382.35155949681,43562.39282163468,44775.28967882827,46021.95692123034,47303.33480926813,48620.38978280584,49974.11519005218,51365.532036762714,52795.689756302054,54265.66700114669,55776.57245642546,57329.5456761112,58925.75794249428,60566.41314958626,62252.74871111993,63986.036493830536,65767.58377672217,67598.73423704275,69480.86896371125,71415.40749896159,73403.80890898862,75447.57288440401,77548.24087133173,79707.39723399638,81926.67044968122,84207.734336957,86552.30931810825,88962.16371670879,91439.11509132541,93985.03160635558,96601.83344103291,99291.49423766337,102056.04259018424,104897.5635741687,107818.20031943,110820.15562641119,113905.69362757956,117077.141495079,120336.89119592801,123687.40129608716,127131.198814757
38,Pennsylvania,133936.6,137426.9573010706,141008.27251871617,144682.91599553323,148453.3198447066,152321.979559737,156291.45566611757,160364.37541605288,164543.4345273417,168831.39896757493,173231.10678482905,177745.46998606733,182377.47646449142,187130.19197711957,192006.76217389986,197010.41467970185,202144.4612305643,207412.29986561314,212817.41717610025,218363.39061305168,224053.8908550527,229892.68423773683,235883.63524658655,242030.70907469623,248337.9742471895,254809.6053140283,261449.88561299615,268263.21010468394,275254.088281355,282427.1471516142,289787.1343028572,297338.9210435263,305087.5056272527,313038.0165610191,321195.71599953267,329566.003228054,338154.4182359883,346966.6453836034,356008.5171643014,365286.0180649345,374805.2885267198,384572.62900937436,394594.50416116096,404877.5470976043,415428.5637917094
39,Rhode Island,6650.1,6835.041931616906,7025.127172066791,7220.498758818336,7421.303707269237,7627.693121373999,7839.82230734833,8057.850890535697,8281.942935523994,8512.267069602698,8748.996609653419,8992.309692569324,9242.389409301584,9499.423942633695,9763.60670878737,10035.136502966543,10314.217648949003,10601.06015283824,10895.879861091185,11198.898622940775,11510.344457335532,11830.451724521827,12159.461302397893,12497.620767772321,12845.184582663433,13202.414285779698,13569.578689325319,13946.954081279038,14334.824433298412,14733.481614405979,15143.225610618128,15564.364750681934,15997.215938089823,16442.104889546656,16899.366380068685,17369.344494898793,17852.39288842762,18348.87505031537,18859.164579014578,19383.645462899647,19922.712369214732,20476.77094105735,21046.23810262125,21631.54237292818,22233.124188284684
40,South Carolina,41155.0,42922.67150764038,44766.2672664999,46689.048341713264,48694.41586625441,50785.91705706888,52967.251489608505,55242.27764186712,57615.01971949287,60089.674774049694,62670.620127019305,65362.42111267562,68169.83915352773,71097.84018261578,74151.60342755757,77336.5305718837,80658.2553098664,84122.65331174307,87735.85261696181,91504.24447383313,95434.49464476143,99533.55519705407,103808.67680016386,108267.42155111753,112917.67635081624,117767.66685486911,122825.97202363684,128101.5392972225,133603.70042225166,139342.18795843766,145327.15249412958,151569.1806012947,158079.3135616958,164869.0668973867,171950.45074007328,179335.9910753703,187038.75189953216,195072.35832785,203451.02069559036,212189.5596941069,221303.43258658727,230808.76054980737,240722.35719025653,251061.75828507481,261845.25280041006
41,South Dakota,5869.2,6092.421838463151,6324.133418146038,6564.657627286094,6814.329634449584,7073.497355586327,7342.521938847797,7621.77826784419,7911.655484041743,8212.557529028261,8524.9037074025,8849.129271071777,9185.686025772031,9535.04296065551,9897.686901823412,10274.123190714177,10664.876388292743,11070.49100602207,11491.532264635514,11928.586881767416,12382.26388953944,12853.195483241969,13342.03790229321,13849.47234470358,14376.205916319695,14922.972616170735,15490.534359290223,16079.682038438554,16691.23662620574,17326.050319030168,17985.007724727537,18669.02709518478,19379.061605936764,20116.100684408768,20881.171388675717,21675.33983865942,22499.712701758162,23355.438734978907,24243.710385721002,25165.76545344213,26122.888814521975,27116.4142127272,28147.72611777274,29218.261654569324,30329.51260584554
42,Tennessee,62690.0,64771.03196964206,66921.14503768375,69142.63239242091,71437.86334590372,73809.28586091005,76259.4291618034,78790.9064320597,81406.41760134017,84108.75222508275,86900.79245968317,89785.51613643912,92765.99993753569,95845.42267745953,99027.06869334164,102314.33134784452,105710.7166483297,109219.84698616585,112845.4650001653,116591.43756826977,120461.75993174236,124460.55995626467,128592.10253448352,132860.79413470285,137271.1875005722,141827.98650678407,146536.0511759591,151400.40286206975,156426.2296059309,161618.89166846898,166983.92724767144,172527.05838531363,178254.19706976318,184171.45154137036,190285.13280716995,196601.76137184227,203128.07419211254,209871.03186200585,216837.82603662068,224035.88710233918,231472.89210165467,239156.77292106848,247095.72475078888,255298.2148252548,263772.99145380646
43,Texas,258808.0,259697.83085168793,260590.72111013538,261486.6812941614,262385.72195875074,263287.8536951782,264193.0871311333,265101.4329308457,266012.9017952106,266927.50446191494,267845.2517055638,268766.1543378075,269690.2232074688,270617.4692006708,271547.903240965,272481.5362894603,273418.379344952,274358.44344405114,275301.7396613149,276248.2791093768,277198.0729390776,278151.13233959704,279107.4685385851,280067.0928022947,281030.0164357142,281996.25078270066,282965.80722611345,283938.6971879484,284914.93212947226,285894.5235513579,286877.4829938196,287863.822036749,288853.5522998518,289846.6854427842,290843.2331652908,291843.2072073418,292846.61934927193,293853.48141191876,294863.8052567622,295877.6027860641,296894.88594300864,297915.66671184293,298939.95711801806,299967.76922833105,300999.11515106674
44,Utah,24244.8,24859.253457367115,25489.279451990482,26135.27264991631,26797.63771949714,27476.78958488751,28173.153685964146,28887.1662448335,29619.27453909357,30369.9371820212,31139.624409860367,31928.81837639142,32738.01345496581,33567.71654819549,34418.44740549099,35290.73894864714,36185.137605680255,37102.2036531261,38042.51156701287,39006.65038272921,39995.224064012546,41008.85188128903,42048.16879960199,43113.82587637191,44206.49066923721,45326.847654231104,46475.59865455673,47653.463280228985,48861.17937885853,50099.50349786031,51369.21135837622,52671.09834120867,54005.97998506958,55374.69249745678,56778.093278477994,58217.06145795043,59692.49844611249,61205.32849829255,62756.49929388855,64346.98253002111,65977.774530232,67649.89686860926,69364.39700973006,71122.34896482203,72924.85396455415
45,Vermont,3796.2,3718.1822828345753,3641.767949103033,3566.9240468230614,3493.6183012259926,3421.8191008390263,3351.4954838534863,3282.6171247732273,3215.15432133744,3149.07798171221,3084.3596119453146,3020.9713036788353,2958.8857221143026,2898.0760942251695,2838.5161972115407,2780.180347192172,2723.043388128869,2667.0806809785036,2612.268093067975,2558.581987687531,2505.9992138979637,2454.4970965472794,2404.0534264925454,2354.64645102269,2306.25486447813,2258.8577990631784,2212.4348158472717,2166.9658959511357,2122.431431914089,2078.812219238761,2036.0894481095795,1994.2446952814569,1953.2599161351745,1913.117436896042,1873.7999470124748,1835.2904916912044,1797.5724645858998,1760.6296006360503,1724.4459690530205,1689.0059664502505,1654.2943101146438,1620.296031416236,1586.9964693533068,1554.3812642301484,1522.4363514647664
46,Virginia,61827.6,62909.16890070689,64009.658013212014,65129.398314500984,66268.7265714399,67427.98544205945,68607.5235786109,69807.69573242473,71028.86286060374,72271.39223458241,73535.65755058551,74822.03904201888,76130.92359382623,77462.70485884663,78817.78337620724,80196.56669178732,81599.46948078937,83026.91367245463,84479.3285769601,85957.15101453554,87460.82544683904,88990.80411063085,90547.54715378565,92131.52277368397,93743.20735802471,95383.0856281008,97051.65078458135,98749.40465584384,100476.85784890133,102234.52990296972,104022.94944572152,105842.65435227292,107694.19190695218,109578.11896789777,111495.00213453594,113445.41791798803,115429.95291445873,117449.20398165751,119503.7784183062,121594.29414678681,123721.37989898438,125885.67540538094,128087.83158745727,130328.51075346042,132608.38679759583
47,Washington,116946.0,121166.98955785633,125540.32937008247,130071.51828942099,134766.2536414139,139630.4383879792,144670.18854954574,149891.84089507905,155301.9609096669,160907.35104968294,166715.05929590797,172732.3880153633,178966.90314299858,185426.44369477872,192119.13162413152,199053.38203414882,206237.91375838162,213681.76032353306,221394.28130783341,229385.1741093783,237664.48613922746,246242.62745459497,255130.38384801545,264338.93040894397,273879.8455748416,283765.12568941334,294007.2000863042,304618.9467172182,315613.7083441107,327005.3093158139,338808.07295018894,351036.83954366087,363706.9850307804,376834.4403172744,390435.7113108941,404527.899675246,419128.72433270124,434256.5437434205,449930.3789885059,466169.9376863051,482995.638771938,500428.63817120343,518490.8554011464,537205.0011307329,556594.605736286
48,West Virginia,8626.9,8682.562164209952,8738.58346977132,8794.966233922612,8851.712788853536,8908.825481801467,8966.306675148537,9024.158746519353,9082.384088879347,9140.98511063375,9199.964235727215,9259.323903744085,9319.066570009294,9379.194705689935,9439.710797897475,9500.617349790626,9561.91688067889,9623.611926126763,9685.705038058619,9748.198784864258,9811.095751505158,9874.398539621381,9938.109767639198,10002.232070879396,10066.768101666275,10131.720529437369,10197.092040853855,10262.885339911685,10329.103148053437,10395.748204280873,10462.823265268249,10530.331105476327,10598.274517267142,10666.656311019506,10735.479315245251,10804.74637670623,10874.460360532066,10944.624150338665,11015.240648347492,11086.31277550562,11157.843471606546,11229.835695411795,11302.292424773303,11375.216656756591,11448.611407764736
49,Wisconsin,69932.4,71438.91023499663,72977.87428379273,74549.99127873115,76155.97541312834,77796.55626572356,79472.47913211744,81184.50536335062,82933.41271177605,84719.99568438232,86545.06590372832,88409.45247665339,90314.00237093023,92259.580800032,94247.07161618798,96277.37771190681,98351.42143014935,100470.14498333767,102634.51088139055,104845.50236897983,107104.12387220626,109411.4014548979,111768.38328473827,114176.1401094359,116635.76574315182,119148.37756340577,121715.11701868706,124337.15014700047,127015.6681055829,129751.88771203134,132547.0519970882,135402.43076933458,138319.32119204887,141299.04837249182,144342.9659638864,147452.4567803658,150628.9334251688,153873.8389323678,157188.64742242155,160574.86477184977,164034.02929733426,167567.7124545571,171177.5195520936,174865.09048068416,178632.1004582162
50,Wyoming,2351.7,2266.138636251779,2183.690232050463,2104.241529300152,2027.683390548371,1953.9106490656416,1882.8219643795728,1814.3196830650259,1748.3097045991146,1684.7013520967762,1623.4072477493373,1564.3431927949728,1507.4280518561695,1452.5836414853154,1399.7346227653086,1348.8083978176533,1299.7350100758788,1252.4470481872877,1206.8795534110245,1162.9699303852597,1120.6578611409104,1079.8852222437804,1040.596004951299,1002.7362382741787,966.2539148373035,931.0989194380021,897.2229602035716,864.5795022534787,833.123703775116,802.8123544252977,773.603815972881,745.4579651009724,718.3361382901493,692.2010787069814,667.0168850248966,642.7489621070838,619.3639734836898,596.829795558027,575.1154734788856,554.1911786183349,534.028167596598,514.598742797717,495.8762143217666,477.83486332135186,460.44990667202603
